"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: bufferSize","Param: charset","Param: sizeInMb"
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,702485","0,024038","s/op",8192,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,023621","0,001518","s/op",8192,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,299915","0,035419","s/op",8192,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,366710","0,010015","s/op",8192,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,729622","0,129654","s/op",8192,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,025192","0,003634","s/op",8192,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,283226","0,006989","s/op",8192,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,366918","0,006919","s/op",8192,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,911316","0,140438","s/op",8192,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,034334","0,003758","s/op",16384,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,301348","0,017073","s/op",16384,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,425744","0,049103","s/op",16384,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,852103","0,099450","s/op",16384,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,025542","0,003353","s/op",16384,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,301716","0,019259","s/op",16384,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,370963","0,033151","s/op",16384,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,794529","0,171671","s/op",16384,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,032524","0,011651","s/op",16384,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,321330","0,002916","s/op",16384,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,451111","0,055219","s/op",16384,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,787004","0,086771","s/op",16384,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,040930","0,003875","s/op",32768,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,325641","0,006712","s/op",32768,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,412711","0,039172","s/op",32768,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,845345","0,107047","s/op",32768,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,029645","0,004948","s/op",32768,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,330983","0,023192","s/op",32768,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,386727","0,061146","s/op",32768,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,757571","0,108564","s/op",32768,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,028044","0,003326","s/op",32768,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,305436","0,018404","s/op",32768,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,483178","0,017924","s/op",32768,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,631072","0,047393","s/op",32768,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,030013","0,001242","s/op",65536,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,324428","0,038699","s/op",65536,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,514435","0,047127","s/op",65536,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,274882","0,781595","s/op",65536,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,024681","0,002165","s/op",65536,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,311408","0,052854","s/op",65536,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,514733","0,023157","s/op",65536,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,713301","0,040218","s/op",65536,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,029144","0,005776","s/op",65536,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,306107","0,005238","s/op",65536,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,423470","0,022610","s/op",65536,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,792793","0,048715","s/op",65536,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,039270","0,003362","s/op",131072,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,303599","0,004443","s/op",131072,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,431577","0,053735","s/op",131072,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,841727","0,093143","s/op",131072,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,027967","0,001932","s/op",131072,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,295912","0,006510","s/op",131072,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,421090","0,033116","s/op",131072,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,741233","0,028432","s/op",131072,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,029432","0,005811","s/op",131072,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,306134","0,004940","s/op",131072,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,400027","0,033597","s/op",131072,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,761799","0,043283","s/op",131072,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,039074","0,007757","s/op",1048576,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,293865","0,009084","s/op",1048576,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,530589","0,223306","s/op",1048576,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,236639","0,016332","s/op",1048576,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,032248","0,003314","s/op",1048576,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,348003","0,034355","s/op",1048576,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,556326","0,058457","s/op",1048576,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,973348","0,137926","s/op",1048576,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,031184","0,000670","s/op",1048576,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,307978","0,013747","s/op",1048576,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,467757","0,035145","s/op",1048576,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,928760","0,071612","s/op",1048576,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,075462","0,003926","s/op",4194304,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,460610","0,027922","s/op",4194304,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,036185","0,116383","s/op",4194304,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,897463","0,394716","s/op",4194304,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,070156","0,003652","s/op",4194304,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,420217","0,031311","s/op",4194304,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,880739","0,027148","s/op",4194304,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,672098","0,089644","s/op",4194304,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,064640","0,001647","s/op",4194304,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,413880","0,008614","s/op",4194304,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"1,845036","0,041372","s/op",4194304,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,575178","0,029451","s/op",4194304,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,114205","0,006357","s/op",16777216,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,676828","0,065535","s/op",16777216,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,055016","0,093079","s/op",16777216,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"6,215910","0,776788","s/op",16777216,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,094594","0,006015","s/op",16777216,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,715954","0,035437","s/op",16777216,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,301468","0,042621","s/op",16777216,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"6,125692","0,210667","s/op",16777216,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,089580","0,005137","s/op",16777216,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,654775","0,029564","s/op",16777216,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"2,990210","0,094276","s/op",16777216,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"5,810026","0,189782","s/op",16777216,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,135968","0,006013","s/op",33554432,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,776618","0,087836","s/op",33554432,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,543380","0,088541","s/op",33554432,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"6,688372","0,078078","s/op",33554432,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,148773","0,064593","s/op",33554432,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,751602","0,045045","s/op",33554432,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,433816","0,053538","s/op",33554432,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"6,624369","0,073769","s/op",33554432,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,173942","0,072390","s/op",33554432,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"0,757311","0,059402","s/op",33554432,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"3,317893","0,065362","s/op",33554432,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_ChannelInputStream","ss",1,10,"7,257679","0,199112","s/op",33554432,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,031715","0,000794","s/op",1024,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,325796","0,023841","s/op",1024,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,449491","0,015155","s/op",1024,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,844455","0,079738","s/op",1024,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,023579","0,000823","s/op",1024,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,306036","0,011690","s/op",1024,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,457239","0,026561","s/op",1024,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,760576","0,278233","s/op",1024,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,023693","0,003399","s/op",1024,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,281958","0,004792","s/op",1024,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,415193","0,109357","s/op",1024,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,524017","0,042906","s/op",1024,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,030801","0,002632","s/op",2048,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,287820","0,006210","s/op",2048,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,306860","0,012758","s/op",2048,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,674582","0,094556","s/op",2048,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,024370","0,000424","s/op",2048,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,305000","0,007493","s/op",2048,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,345818","0,048743","s/op",2048,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,662602","0,075648","s/op",2048,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,023919","0,001985","s/op",2048,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,303862","0,004791","s/op",2048,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,375176","0,066471","s/op",2048,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,610618","0,027592","s/op",2048,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,033053","0,002637","s/op",4096,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,313942","0,001168","s/op",4096,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,355587","0,073299","s/op",4096,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,631134","0,066172","s/op",4096,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,025261","0,001400","s/op",4096,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,290648","0,017057","s/op",4096,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,374265","0,091219","s/op",4096,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,662955","0,055966","s/op",4096,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,024227","0,001063","s/op",4096,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,298508","0,013835","s/op",4096,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,348946","0,056816","s/op",4096,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,557303","0,067774","s/op",4096,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,028279","0,001283","s/op",8192,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,281627","0,007563","s/op",8192,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,304078","0,042101","s/op",8192,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,632807","0,041177","s/op",8192,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,023941","0,000806","s/op",8192,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,288152","0,006048","s/op",8192,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,378385","0,038898","s/op",8192,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,724093","0,064140","s/op",8192,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,024285","0,001029","s/op",8192,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,300235","0,016078","s/op",8192,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,392439","0,049222","s/op",8192,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,717436","0,075999","s/op",8192,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,032941","0,003560","s/op",16384,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,311079","0,012217","s/op",16384,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,410701","0,048132","s/op",16384,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,648453","0,043457","s/op",16384,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,024802","0,001120","s/op",16384,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,290869","0,011031","s/op",16384,ISO-8859-1,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,365201","0,008352","s/op",16384,ISO-8859-1,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,583696","0,042373","s/op",16384,ISO-8859-1,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,023962","0,000721","s/op",16384,US-ASCII,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,277945","0,010827","s/op",16384,US-ASCII,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,301771","0,011160","s/op",16384,US-ASCII,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,504240","0,037504","s/op",16384,US-ASCII,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,030923","0,004479","s/op",32768,UTF-8,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,280585","0,005076","s/op",32768,UTF-8,100
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"1,378780","0,096044","s/op",32768,UTF-8,500
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"2,615446","0,047882","s/op",32768,UTF-8,1000
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,027672","0,002836","s/op",32768,ISO-8859-1,10
"de.ims.icarus2.exp.io.ReadBenchmark.bytes_BufferedInputStream_FileInputStream","ss",1,10,"0,306923","0,005724","s/op",32768,ISO-8859-1,100
